ArticleId,SentenceNumber,Sentence,Propaganda
696694316,75,The places where Eucharistic adoration is still offered are places where at least some flicker of the true Faith survives. ,no
696694316,76,"The bishops and priests now talking about the supreme glory of the Eucharist, and the need to defend it from sacrilege, are lighthouses. ",no
696694316,77,"A case in point is Bishop Mark Davies, of my own former diocese of Shrewsbury in England. ",no
696694316,78,"In March, 2016, in the midst of the shouting from Rome, Bishop Davies spoke at his Chrism Mass said that only through the “reality of the Eucharist” could new vocations to the priesthood be found. ",no
696694316,79,“In treasuring this gift of priestly celibacy we need to recognize more clearly the intimate link between the Ministerial Priesthood and the reality of the Eucharist. ,no
696694316,81,It’s almost as if someone had slipped a copy of the Ottaviani Intervention inside his morning paper. ,no
696694316,84,It’s a “stitch-up” as the English call it; a fix. ,no
696694316,85,"You make it a matter of “mercy” (backed up by the iron fist) that no one in a state of objective mortal sin can be refused Holy Communion; you give the national bishops conferences the power to start enforcing this, and you have created a previously unimaginable situation in the Church. ",no
696694316,86,"You have created a regime in which a refusal to desecrate the sacred species will be grounds for persecution of faithful priests, seminarians and laity. ",no
696694316,87,"And of course, we are seeing it starting already. ",no
696694316,89,"It’s a brilliant strategy, the magic bullet that will revert the Church to the 1976 model on every front, and very likely keep it there forever. ",no
696694316,90,As if the goal was to go back in time and erase the entire John Paul II/Benedict XVI period out of history. ,no
696694316,91,"It will halt the revival of eucharistic piety among seminarians; in fact, it will reverse the general reforming trend of “conservative” seminaries that was such a feature under John Paul II and has for 30 years been the hook upon which all hopes of restoration have hung. ",no
696694316,93,It is easy to see what is coming next. ,no
696694316,94,"Once certain announcements are published in parish bulletins, laity will have to consider whether they can, in conscience, continue to assist at Masses where systematic sacrilege has been formally adopted as the rule. ",no
696694316,98,"Not being a theologian I have no idea if this encyclical is, as so many of these seemingly orthodox documents of that period seem to be, rife with the usual “time bombs,” ambiguities, mushy language or even outright errors. ",no
696694316,99,I haven’t looked it up. ,no
696694316,100,I’m sure there are plenty of people out there qualified to examine it to see if it’s safe for Trad-Catholic consumption. ,no
696694316,101,"And I have no doubt at all that there are better, more venerable, even more sublime and poignant works on the Eucharist in the canon of “official” things. ",no
696694316,102,"From saints and Doctors of the Church and whatnot, many of which the pope cited. ",no
696694316,105,"O God, in Your infinite mercy, forgive and have mercy on Pope Paul VI Montini for whatever neglect or damage of which he may have been guilty. ",no
696694316,106,"In this one case at least, a work of his was the exact right thing at the exact right time. ",no
696694316,107,For me at least it was the key that opened the Door to Narnia. ,no
696694316,109,____________________ ,no
696694316,112,"[1] The fact that four years before the New Mass was issued, Paul VI was pinpointing in such detail exactly what Bugnini and co. were preparing makes it all but impossible to escape the conclusion that he knew perfectly well what was coming but approved the disastrous New Rite anyway. ",no
696694316,113,And then did nothing but weep as the inevitable disaster unfolded. ,no
696735702,1,New Las Vegas Shooter Theory: “Rushed And Unprepared… Could Have Led To Accident Like Shooting Himself In The Head” ,no
696735702,3,It should be clear by now that the entire official narrative surrounding the Las Vegas shooting that left 59 people dead and hundreds injured is falling apart. ,no
696735702,4,"From shooter Paddock’s check-in date and the existence of a second person in his room, to possible connections to a terrorist organization, as well as the the actual timeline of events, everything being disseminated by law enforcement and the mainstream media should now come under public scrutiny. ",no
696735702,5,In the last 24 hours the Sheriff’s Department has significantly revised the event timeline and a key incident involving the shooting of a Mandalay Bay security guard. ,no
696735702,6,"Originally, as highlighted by The Daily Sheeple, the security guard was hailed as being responsible for preventing the shooter from continuing his massacre because he interrupted him in the middle of the attack. ",no
696735702,7,"As it turns out, security guard Jesus Campos was actually shot BEFORE Paddock opened fire on the concert crowd below his 32nd floor hotel suite. ",no
696735702,9,"The security guard, Jesus Campos, was struck in the leg as the gunman, from behind his door, shot into the hallway on the 32nd floor. ",no
696735702,10,"Paddock apparently detected Campos via surveillance cameras he set up outside his hotel suite, police have said. ",no
696735702,11,"Paddock shot the guard at 9:59 p.m. local time, Lombardo said, shortly before raining down bullets on the Route 91 Harvest festival in an attack that began at 10:05 p.m. and lasted 10 minutes. ",no
696735702,12,Police officers found Campos when they arrived on the floor. ,no
696735702,13,"And Campos did not summon police to the 32nd floor of the Mandalay Bay hotel, according to the timeline recently updated by the authorities. ",no
696735702,14,"What’s also incredibly interesting, is that eyewitnesses claim to have seen security guards chasing another security guard in the minutes leading up to the massacre. ",no
696735702,15,The hotel guest in the room next to Paddock also saw “multiple gunmen.” The Full Report: The Ever-Changing Vegas Narrative: Gunman Shot Security Guard Before Massacre ,no
696735702,16,"As of today, here is the revised timeline, as outlined by the Los Angeles Times: ",no
696735702,17,"The new timeline has left investigators and researchers with new questions, two of which are extremely important: ",no
696735702,19,Why did shooter Stephen Paddock stop shooting? ,no
696735702,20,"Paddock had already shot the security guard, waited six minutes before opening fire on the concert crowd, and then shot for a full ten minutes. ",no
